session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
kurland01d,0.010366285,0.7,0.34622937,0.2281,0.6301,0.50801164,0.5,0.4859241,0.2759,0.63,0.00453344,0.4,0.4236311,0.1429,0.5569,0.0,0.0,0.0,0.0,0.0,0.12903404,0.0,0.5185185,0.6592857,0.5798,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5942184,1.0,0.0,0.0,0.471375,0.31888974,0.42094082,0.19844937,0.0,0.37826627,0.004972037
kurland01e,0.010263658,0.7,0.29857025,0.2273,0.5132,0.45001307,0.5455,0.49326807,0.2373,0.6106,0.0071102763,0.4,0.40057632,0.0,0.5344,0.0,0.0,0.0,0.0,0.0,0.17260581,0.0,0.4,0.26157144,0.5809,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.507275,0.3207361,0.40664053,0.23536536,0.0,0.38179463,0.003934582
kurland01f,0.01275042,0.7857,0.26044297,0.1613,0.6,0.4580611,0.5909,0.41248468,0.3057,0.6277,0.0,0.0,0.0,0.0,0.0,0.90149564,0.8,0.49171516,0.46107695,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.40396667,0.24755345,0.32055616,0.0,0.4977061,0.0,0.0028427783
kurland02a,0.0016308904,0.7,0.1488646,0.093,0.7308,0.023955151,0.5,0.14116687,0.0,0.7619,0.004173033,0.8,0.34993824,0.0,1.0,0.071543895,0.0,0.12539184,0.09374531,0.8,0.0063795,0.0,0.121851854,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78693783,1.0,0.0,0.0,0.14104,0.13812867,0.12566558,0.19056724,0.08899347,0.099980004,0.03156675
kurland02b,0.0020848343,0.8,0.18502945,0.0476,0.6424,0.11577035,0.5,0.25826192,0.0385,0.8078,0.0022894614,0.6,0.14121038,0.0,1.0,0.09352239,0.2,0.22704881,0.13049348,0.4762,0.0046280865,0.0,0.12592593,0.0,0.7143,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78693783,1.0,0.0,0.0,0.07588,0.1288357,0.2511464,0.100090824,0.1860135,0.081512734,0.026704408
kurland02c,0.0035076314,0.8,0.3165125,0.4286,0.5961,0.024080478,0.3636,0.24071808,0.0,0.4818,0.0054581175,0.6,0.12350761,0.0,1.0,0.13667776,0.0,0.24944022,0.074996255,0.8286,0.025501303,0.0,0.16666667,0.034,0.7941,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8062098,1.0,0.0,0.0,0.1539,0.22439742,0.14247061,0.07928108,0.24282467,0.1759648,0.016919877
kurland02d,0.0022701498,0.7857,0.28034765,0.2,0.9583,0.0,0.0,0.0,0.0,0.0,0.0016301883,0.8,0.26759982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8062098,1.0,0.0,0.0,0.1,0.1884521,0.0,0.112121455,0.0,0.0,0.037652176
kurland02e,0.0029633981,0.8,0.29969162,0.0769,0.5274,0.0067778565,0.1818,0.2855977,0.3333,0.875,0.005441673,0.6,0.16467682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.036319215,0.0,0.1574074,0.0,0.875,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8062098,1.0,0.0,0.0,0.243575,0.1712062,0.19336927,0.08409109,0.0,0.13641143,0.045238
kurland02f,0.00317408,0.6,0.22904404,0.0556,0.4714,0.05638621,0.4545,0.34230927,0.15,0.606,0.0020988325,0.6,0.16467682,0.0,0.9333,0.0,0.0,0.0,0.0,0.0,0.03125586,0.0,0.16666667,0.0,0.8333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.151,0.13132808,0.19091888,0.1700434,0.0,0.13752088,0.025919396
kurland02g,0.0036560697,0.7857,0.34342587,0.125,0.8235,0.09546457,0.5909,0.4385965,0.25,0.5647,0.0,0.0,0.0,0.0,0.0,0.1893837,0.0,0.25078368,0.0,0.7095,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.2718,0.14962156,0.32331082,0.0,0.24355973,0.0,0.016061883
kurland03a,0.0048535564,0.6,0.2671713,0.2432,0.6188,0.10040482,0.7727,0.61893106,0.5,0.7021,0.0036285212,1.0,0.3935776,0.0,0.7608,0.3493901,0.4,0.41603222,0.42852858,0.7114,0.027591499,0.0,0.4222222,0.25214285,0.8074,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89293355,1.0,0.0,0.0,0.49202,0.20763603,0.50186366,0.3505982,0.3530505,0.38571644,0.018619016
kurland03b,0.0058233486,0.7,0.25399497,0.3226,0.6063,0.15461493,0.6818,0.35903713,0.1944,0.6874,0.0027767364,1.0,0.3202964,0.1111,0.8258,0.28973326,0.6,0.45633674,0.33328333,0.7466,0.010110876,0.0,0.5555556,0.23814288,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89293355,1.0,0.0,0.0,0.34498,0.24923831,0.32232738,0.26161858,0.47695532,0.47351176,0.016549625
kurland07a,0.004891977,0.6,0.36248952,0.4,0.6419,0.23348045,0.5,0.41901267,0.2714,0.699,0.007510225,0.6,0.31906134,0.0,0.881,0.51411927,0.4,0.49126735,0.40902957,0.6127,0.026423195,0.0,0.34777778,0.34014288,0.5897,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8865096,1.0,0.0,0.0,0.5681,0.39631948,0.2637407,0.13732076,0.48429748,0.34970427,0.007663741
kurland07b,0.005573298,0.7,0.3036165,0.3333,0.7096,0.18300548,0.5,0.5524276,0.3125,0.6171,0.0039212266,0.8,0.22931248,0.0,0.6625,0.0,0.0,0.0,0.0,0.0,0.082332216,0.0,0.28444445,0.2857143,0.6904,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8865096,1.0,0.0,0.0,0.415725,0.2567373,0.40589073,0.17943917,0.0,0.2797247,0.013189025
kurland07c,0.005912353,0.4,0.35379875,0.4231,0.6302,0.19829327,0.4545,0.5389637,0.4062,0.6632,0.006599144,0.8,0.24701522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059267066,0.0,0.25555557,0.19042858,0.7194,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.397025,0.33516225,0.43186167,0.17329493,0.0,0.30824804,0.011126556
kurland07d,0.0066633304,0.7857,0.34847215,0.2857,0.7589,0.17661257,0.7273,0.42064464,0.2424,0.7253,0.0,0.0,0.0,0.0,0.0,0.46655157,0.2,0.47872815,0.459727,0.5575,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.67,0.2161215,0.32213724,0.0,0.469875,0.0,0.0070874235
kurland08a,0.0022075255,0.7,0.32576397,0.5294,0.7992,0.03372528,0.4091,0.32068545,0.0,0.9293,0.0010412497,0.6,0.39110744,0.0,0.775,0.21173643,0.4,0.7241379,0.499925,0.9647,0.01872174,0.0,0.29074073,0.35714287,0.8706,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9850106,1.0,0.0,0.0,0.12622,0.21759683,0.23312433,0.38509795,0.6646755,0.37403488,0.037847523
kurland08b,0.0031532045,0.9,0.26016262,0.28,0.7292,0.06040247,0.6364,0.40799674,0.1,0.8102,0.002006124,0.8,0.48826674,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.024157733,0.0,0.19740741,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9850106,1.0,0.0,0.0,0.045,0.21956106,0.3419088,0.17176446,0.0,0.111339025,0.030529005
kurland08c,0.0028906115,0.7,0.28259042,0.28,0.7112,0.08362618,0.8182,0.41778865,0.2941,0.7771,0.002176713,0.6,0.53519964,0.0,0.8846,0.0,0.0,0.0,0.0,0.0,0.032218408,0.0,0.27555555,0.40814286,0.8182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.15455,0.18663192,0.22133419,0.35896245,0.0,0.31594327,0.024719652
kurland09a,0.0011600001,0.7,0.20269135,0.1364,0.5271,0.061286937,0.2273,0.29742962,0.1333,0.8472,0.0016603976,0.8,0.35405517,0.0,0.9206,0.10302532,0.6,0.29108822,0.074996255,0.7444,0.004685772,0.0,0.1851852,0.1587143,0.9714,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85331905,1.0,0.0,0.0,0.27454,0.26063082,0.24217069,0.16014308,0.35606682,0.16121937,0.036621876
kurland09b,0.0010147569,0.6,0.18951502,0.1053,0.8395,0.03250518,0.1364,0.33333334,0.1333,0.7879,0.0006537528,0.8,0.21284479,0.0,0.7937,0.0,0.0,0.0,0.0,0.0,0.018781988,0.0,0.3037037,0.40814286,0.8393,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85331905,1.0,0.0,0.0,0.2609,0.22630927,0.22328474,0.11404994,0.0,0.23852004,0.04797585
kurland09c,0.00092161517,0.5,0.15222877,0.0,0.8036,0.01367894,0.2727,0.3129335,0.0,0.8375,0.0018961064,0.2,0.24701522,0.1667,1.0,0.0,0.0,0.0,0.0,0.0,0.02571289,0.0,0.25,0.1587143,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.186,0.18274276,0.1642851,0.15662247,0.0,0.22367786,0.053333495
kurland09d,0.0010822978,0.2857,0.13316514,0.0,0.9762,0.058797784,0.4091,0.25377396,0.2778,0.5583,0.0,0.0,0.0,0.0,0.0,0.05025906,0.2,0.14330497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.09723333,0.09760451,0.16246496,0.0,0.071799725,0.0,0.043567337
kurland10a,0.0069121863,0.7,0.4294926,0.5128,0.7448,0.21576689,0.7273,0.45369238,0.2381,0.8082,0.003851633,0.8,0.48209137,0.1429,0.9137,0.64345324,0.2,0.44693235,0.5338233,0.7325,0.055891637,0.0,0.38814813,0.38957146,0.7544,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.90899354,1.0,0.0,0.0,0.39066,0.36149597,0.3992513,0.41024682,0.47066924,0.4114403,0.011468598
kurland10b,0.0069574513,0.7,0.3770676,0.3421,0.7347,0.19050866,0.5,0.44186047,0.3333,0.7356,0.0059853285,1.0,0.6998765,0.0,0.8889,0.0,0.0,0.0,0.0,0.0,0.10738477,0.0,0.21222222,0.119,0.8359,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.90899354,1.0,0.0,0.0,0.251825,0.32925647,0.28362092,0.22424291,0.0,0.18307307,0.012274783
kurland12a,0.013004555,0.9,0.29632747,0.3125,0.6652,0.41207573,0.8636,0.3867809,0.2326,0.7094,0.009020015,0.8,0.43598187,0.3529,0.6441,0.4718288,1.0,0.49529782,0.44997752,0.7085,0.016478065,0.0,0.37814814,0.34914285,0.7253,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9518201,1.0,0.0,0.0,0.3246,0.2456678,0.29076022,0.21689895,0.5142746,0.5344028,0.00687245
kurland12b,0.0138006825,0.8,0.23857586,0.2963,0.6909,0.42153,0.8182,0.34516525,0.2308,0.6553,0.008154713,1.0,0.38657883,0.0968,0.6749,0.0,0.0,0.0,0.0,0.0,0.10392392,0.0,0.29222223,0.34014288,0.8746,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9518201,1.0,0.0,0.0,0.137,0.18030275,0.25084215,0.29194742,0.0,0.27182952,0.005742097
kurland12c,0.012596818,0.7,0.29240263,0.3478,0.6823,0.4159113,0.8182,0.42839658,0.2389,0.6568,0.01018426,1.0,0.54425687,0.2963,0.5823,0.0,0.0,0.0,0.0,0.0,0.1396641,0.0,0.46296296,0.61228573,0.7779,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.2173,0.27170032,0.33049357,0.36395746,0.0,0.47257644,0.005478673
kurland12d,0.017017785,0.9286,0.25203255,0.2267,0.6353,0.53068686,0.8182,0.40881276,0.2252,0.6945,0.0,0.0,0.0,0.0,0.0,0.58465034,0.6,0.5087326,0.46662667,0.7434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.30363333,0.19072625,0.31766567,0.0,0.5243374,0.0,0.00441733
kurland13a,0.00209527,0.5,0.16484442,0.1111,0.5984,0.041863423,0.4545,0.27947778,0.0667,0.7795,0.0023294112,0.4,0.14409222,0.0,1.0,0.14367574,0.2,0.294223,0.0,0.875,0.012069337,0.0,0.1962963,0.18628572,0.8091,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5760171,1.0,0.0,0.0,0.30032,0.122074395,0.1636005,0.04648556,0.30373362,0.21113841,0.03373164
kurland13b,0.001891597,0.4,0.1682086,0.16,0.6635,0.048595633,0.2273,0.2741738,0.2632,0.3552,0.0017711209,0.4,0.08233841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03359343,0.0,0.1388889,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5760171,1.0,0.0,0.0,0.147625,0.14933783,0.14723556,0.026427027,0.0,0.12900646,0.03744027
kurland13c,0.0012611569,0.4,0.15335016,0.0526,0.8111,0.031508714,0.1818,0.31619748,0.1429,0.7795,0.004750972,0.6,0.26060104,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.030615145,0.0,0.17037037,0.17857143,0.7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.1243,0.1619918,0.25249928,0.11519358,0.0,0.111429326,0.058645003
kurland13d,0.0027833914,0.7143,0.13484722,0.0625,0.6381,0.02054432,0.3182,0.25295797,0.0,0.9333,0.0,0.0,0.0,0.0,0.0,0.28419134,0.2,0.35826242,0.31033447,0.7033,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.2076,0.091257885,0.18624085,0.0,0.36955988,0.0,0.024088372
kurland14a,0.0097717885,0.9,0.38015142,0.4107,0.6073,0.16286269,0.5455,0.6474908,0.2667,0.7016,0.006598094,0.8,0.784685,0.375,0.4076,0.7942749,0.8,0.705777,0.6337183,0.5983,0.03286633,0.0,0.47962964,0.7857143,0.6917,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8062098,1.0,0.0,0.0,0.61466,0.38433334,0.47468108,0.5106908,0.6734456,0.42566326,0.0068599796
kurland14b,0.00932356,1.0,0.5032241,0.6842,0.6297,0.38435355,0.5909,0.79640967,0.4783,0.6298,0.005493101,0.8,1.0,0.7143,0.6083,0.0,0.0,0.0,0.0,0.0,0.170194,0.0,0.5577778,0.898,0.6297,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8062098,1.0,0.0,0.0,0.752425,0.41117337,0.63488036,0.39689314,0.0,0.59878993,0.010182323
kurland15a,0.00031896716,0.2,0.0841043,0.0,0.8958,0.003207185,0.0909,0.14279886,0.0,0.7857,4.611993e-05,0.4,0.109921776,0.0,1.0,0.03988094,0.2,0.089565605,0.0,0.8333,0.0036755253,0.0,0.11111111,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.113490365,1.0,0.0,0.0,0.05,0.073431455,0.10521483,0.07282288,0.04858183,0.025801292,0.06767855
kurland15b,0.00036244935,0.2857,0.11466219,0.0,0.8741,0.0,0.0,0.0,0.0,0.0,0.00026105734,0.4,0.17167558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.113490365,1.0,0.0,0.0,0.05555,0.08998769,0.0,0.1288668,0.0,0.0,0.03609386
kurland15c,0.0003037812,0.2,0.10597141,0.0,0.6542,0.0075483546,0.0909,0.1379029,0.0,0.875,0.00016289549,0.4,0.08233841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020574251,0.0,0.074074075,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.113490365,1.0,0.0,0.0,0.1411,0.08621202,0.159694,0.0,0.0,0.042662438,0.058497287
kurland15d,0.00016924395,0.5,0.0841043,0.0,0.8095,0.49877223,0.0,0.0,0.0,0.0,0.00015639733,0.6,0.08233841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035105318,0.0,0.1851852,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.10715,0.059158087,0.0,0.0,0.0,0.228335,0.12778047
kurland15e,0.00057483924,0.0,0.05606953,0.0,1.0,0.010802665,0.0,0.09506324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42042384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.0,0.0,0.04065699,0.0,0.0,0.0,0.17889361
kurland16a,0.007126491,0.5,0.5256519,0.4091,0.6725,0.13462396,0.2273,0.6034272,0.3,0.6082,0.0048168246,0.6,0.5059695,0.0,0.8681,0.6452755,0.2,0.56157637,0.6922154,0.5902,0.06543819,0.0,0.36037037,0.6391429,0.6073,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39507493,1.0,0.0,0.0,0.26888,0.4616409,0.50860083,0.3641985,0.5242782,0.31415007,0.013177927
kurland16b,0.0048755384,0.4,0.38603872,0.2286,0.6268,0.1172665,0.2727,0.7115463,0.3333,0.5859,0.0074706553,0.6,0.26759982,0.0,0.9762,0.0,0.0,0.0,0.0,0.0,0.0624266,0.0,0.28407407,0.61228573,0.7632,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39507493,1.0,0.0,0.0,0.12105,0.32010317,0.5716319,0.20244089,0.0,0.18406641,0.024706073
kurland16c,0.004769985,0.5,0.5637792,0.6429,0.6344,0.12582192,0.2273,0.64014685,0.6471,0.5169,0.0052773887,0.6,0.21284479,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.14738116,0.0,0.5388889,0.90914285,0.7769,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.2983,0.41416338,0.37691522,0.11494692,0.0,0.49819067,0.021639327
kurland16d,0.009375842,0.2857,0.28315115,0.15,0.495,0.16932741,0.3182,0.501836,0.1538,0.4343,0.0,0.0,0.0,0.0,0.0,0.75817686,0.6,0.5320197,0.80995953,0.552,0.16206695,0.0,0.47925925,0.9244286,0.4788,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.237975,0.18615177,0.32848328,0.0,0.51483226,0.31813636,0.009117212
kurland17a,0.0069762506,0.7,0.2828708,0.303,0.5741,0.24219637,0.9091,0.44308445,0.2245,0.713,0.007011487,1.0,0.5557842,0.0,0.7048,0.57778966,0.8,0.559785,0.58167094,0.6739,0.12151244,0.0,0.57666665,0.3174286,0.8431,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85653096,1.0,0.0,0.0,0.23116,0.34524962,0.33257994,0.335843,0.64164346,0.56651247,0.0099812215
kurland17b,0.008898756,0.9286,0.37846932,0.5,0.7583,0.0,0.0,0.0,0.0,0.0,0.005643233,1.0,0.3664059,0.2,0.6993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85653096,1.0,0.0,0.0,0.3,0.24983194,0.0,0.23391339,0.0,0.0,0.006217923
kurland17c,0.0064935624,0.7,0.24418281,0.2444,0.6936,0.2786587,0.9545,0.48714808,0.3714,0.647,0.0053919186,1.0,0.4178674,0.05,0.5495,0.0,0.0,0.0,0.0,0.0,0.14862983,0.0,0.3703704,0.7792857,0.6816,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85653096,1.0,0.0,0.0,0.211525,0.15478966,0.34703237,0.37139112,0.0,0.25774845,0.011165749
kurland17d,0.010404506,0.7,0.30249512,0.2143,0.7054,0.37235287,0.9091,0.5516116,0.4,0.7271,0.004827257,1.0,0.34993824,0.2,0.4902,0.0,0.0,0.0,0.0,0.0,0.095726684,0.0,0.3951852,0.52914286,0.8262,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.2869,0.22878855,0.36575535,0.30479658,0.0,0.35474843,0.00912352
kurland17e,0.0138905095,0.9286,0.46089154,0.7778,0.8083,0.33132243,0.8182,0.48959607,0.2381,0.6425,0.0,0.0,0.0,0.0,0.0,0.7077981,0.4,0.69950736,1.0,0.7489,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.32313332,0.22204036,0.3404364,0.0,0.6123085,0.0,0.009745426
kurland18a,0.002839546,0.7,0.28847772,0.25,0.5848,0.06049372,0.5,0.47286823,0.3684,0.5021,0.0032069734,0.8,0.2651297,0.0,0.6607,0.21178207,0.4,0.49753693,0.38713065,0.4827,0.02087759,0.0,0.34111112,0.51942855,0.5689,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46895075,1.0,0.0,0.0,0.4357,0.23863587,0.28493038,0.17485341,0.5479693,0.34707898,0.02358042
kurland18b,0.0027171557,0.6,0.31455007,0.2692,0.5292,0.13336053,0.6364,0.5614035,0.3448,0.6175,0.0030530232,0.8,0.2844792,0.0,0.6845,0.0,0.0,0.0,0.0,0.0,0.059254557,0.0,0.39407408,0.37600002,0.5073,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46895075,1.0,0.0,0.0,0.52685,0.2701944,0.44983482,0.16292368,0.0,0.5932491,0.026460726
kurland18c,0.0034072553,0.6,0.35632187,0.2927,0.4328,0.15984315,0.4091,0.52386785,0.4324,0.545,0.002977248,0.6,0.39810622,0.0,0.8667,0.0,0.0,0.0,0.0,0.0,0.05130344,0.0,0.29777777,0.1587143,0.5081,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.63235,0.21702066,0.33172148,0.21141621,0.0,0.4696287,0.022701954
kurland18d,0.0023272499,0.6429,0.52929634,0.25,0.6,0.14736982,0.3182,0.623827,0.5417,0.571,0.0,0.0,0.0,0.0,0.0,0.12865172,0.2,1.0,0.6250188,0.5257,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.75,0.3798593,0.34573925,0.0,1.0,0.0,0.035372224
kurland19a,0.0019046261,0.8,0.22035326,0.25,0.49,0.020137029,0.2727,0.26805386,0.0,0.6964,0.002733081,0.6,0.2745986,0.0,0.9,0.15470551,0.4,0.21943574,0.06254688,0.6138,0.012699374,0.0,0.14,0.057142857,0.7244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7173447,1.0,0.0,0.0,0.39,0.14506018,0.22163302,0.18327373,0.20210887,0.14559025,0.024106333
kurland19b,0.0015476479,0.6429,0.114942536,0.0909,0.7778,0.0,0.0,0.0,0.0,0.0,0.0013827007,0.6,0.1193907,0.0,0.6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7173447,1.0,0.0,0.0,0.24545,0.1397306,0.0,0.109424934,0.0,0.0,0.01703211
kurland19c,0.0025909976,0.9,0.19063641,0.0357,0.5423,0.12325743,0.4545,0.23704611,0.0,0.6667,0.0028584115,0.6,0.08233841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035078235,0.0,0.16555555,0.068,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7173447,1.0,0.0,0.0,0.291075,0.14789304,0.21271163,0.022424292,0.0,0.14301656,0.012692959
kurland19d,0.0018861071,0.7,0.15278946,0.0488,0.4219,0.061370607,0.6364,0.18971848,0.0244,0.4656,0.0019359981,0.6,0.15109098,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.058734432,0.0,0.13333333,0.0,0.9333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.3648,0.15608168,0.16649643,0.106414475,0.0,0.14423567,0.015480046
kurland19e,0.002591748,0.5714,0.074852824,0.0,0.725,0.069837295,0.5909,0.18849449,0.0714,0.4973,0.0,0.0,0.0,0.0,0.0,0.23341174,0.2,0.2686968,0.0,0.625,0.02229986,0.0,0.14814815,0.0,0.8333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.342225,0.04579263,0.16940321,0.0,0.26731837,0.08116441,0.018452667
kurland20a,0.0075108684,0.8,0.32912815,0.3617,0.6131,0.23342237,0.6364,0.5822114,0.4545,0.6255,0.006598207,0.8,0.43515846,0.0,0.7426,0.72366476,0.4,0.520824,0.7211639,0.6166,0.06614792,0.0,0.37888888,0.5418572,0.6365,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7152034,1.0,0.0,0.0,0.3285,0.32470384,0.40855846,0.38985193,0.54303503,0.3787694,0.008102215
kurland21a,0.0017017913,0.6,0.16624615,0.2667,0.8125,0.027415793,0.5,0.22766218,0.0,0.7905,0.0022618526,0.8,0.14409222,0.0,1.0,0.090294726,0.6,0.20152262,0.0,0.9524,0.008236469,0.0,0.14,0.0,0.8413,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.87366164,1.0,0.0,0.0,0.15058,0.12325293,0.2938463,0.09190596,0.24617894,0.09557443,0.031602237
